"NO","PACKAGING TYPE","WORK ORDER","PO NO.","ITEM NO.","BRAND","COMPANY","CUSTOMER GROUP","BATERY TYPE","CELL GRADE","ORDER QTY","CR DATE","PRICE","STANDARD PRICE","TERM","CURRENCY","SALES AMOUNT","QTY WH","QTY IN TRANSIT","SALES MOUNT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"498","SHRINK","FI/17-133-LR03G07NC-6","'FI/17-133","88835","AMAZON BSC INDIA LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","9,000","20-DEC-17","0.0915","0.0702","FOB","USD","824","0","9,000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18,000","1,264"
"499","SHRINK","FI/17-133-LR6G07NC-1","'FI/17-133","62696","AMAZON BSC INDIA LR6 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","19,200","25-DEC-17","0.1137","0.1044","FOB","USD","2,183","0","19,200","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38,400","4,009"
"500","SHRINK","FI/17-133-LR6G07NC-2","'FI/17-133","88805","AMAZON BSC INDIA LR6 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","18,720","05-DEC-17","0.1083","0.1083","FOB","USD","2,027","0","18,720","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37,440","4,055"
"501","SHRINK","FI/17-133-LR6G07NC-4","'FI/17-133","88115","AMAZON BSC INDIA LR6 (4SX2","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","9,984","05-DEC-17","0.1276","0.1098","FOB","USD","1,274","0","9,984","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19,968","2,192"
"502","SHRINK","FI/17-134-LR03G07NC-6","'FI/17-134","88835","AMAZON BSC INDIA LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","9,000","20-DEC-17","0.0915","0.0702","FOB","USD","824","0","9,000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18,000","1,264"
"503","SHRINK","FI/17-134-LR6G07NC-1","'FI/17-134","62696","AMAZON BSC INDIA LR6 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","8,400","25-DEC-17","0.1137","0.1044","FOB","USD","955","0","8,400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16,800","1,754"
"504","SHRINK","FI/17-134-LR6G07NC-2","'FI/17-134","88805","AMAZON BSC INDIA LR6 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","12,480","05-DEC-17","0.1083","0.1083","FOB","USD","1,352","0","12,480","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24,960","2,703"
"505","SHRINK","FI/17-134-LR6G07NC-4","'FI/17-134","88115","AMAZON BSC INDIA LR6 (4SX2","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","9,984","05-DEC-17","0.1276","0.1098","FOB","USD","1,274","0","9,984","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19,968","2,192"
"506","SHRINK","FI/17-135-LR03G07NC-6","'FI/17-135","88835","AMAZON BSC INDIA LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","9,000","20-DEC-17","0.0915","0.0702","FOB","USD","824","9,000","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,000","632"
"507","SHRINK","FI/17-135-LR6G07NC-1","'FI/17-135","62696","AMAZON BSC INDIA LR6 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","19,200","05-DEC-17","0.1137","0.1044","FOB","USD","2,183","19,200","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19,200","2,004"
"508","SHRINK","FI/17-135-LR6G07NC-2","'FI/17-135","88805","AMAZON BSC INDIA LR6 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","12,480","05-DEC-17","0.1083","0.1083","FOB","USD","1,352","12,480","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,480","1,352"
"509","SHRINK","FI/17-135-LR6G07NC-4","'FI/17-135","88115","AMAZON BSC INDIA LR6 (4SX2","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","9,984","05-DEC-17","0.1276","0.1098","FOB","USD","1,274","9,984","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,984","1,096"
"510","SHRINK","FI/17-137-LR6G07NC-2","'FI/17-137","88115","AMAZON BSC INDIA LR6 (4SX2","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","4,992","05-DEC-17","0.1276","0.1098","FOB","USD","637","0","4,992","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,984","1,096"
"511","SHRINK","FI/17-137-LR6G07NC-4","'FI/17-137","62696","AMAZON BSC INDIA LR6 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","8,400","05-DEC-17","0.1137","0.1044","FOB","USD","955","0","8,400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16,800","1,754"
"512","SHRINK","FI/17-137-LR6G07NC-5","'FI/17-137","88805","AMAZON BSC INDIA LR6 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR6","G07NC","6,240","05-DEC-17","0.1083","0.1083","FOB","USD","676","0","6,240","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,480","1,352"
"513","SHRINK","FI/17-146-LR03G07NC-11","'FI/17-146","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","725,760","28-DEC-17","0.0826","0.0687","FOB","USD","59,948","677,376","0","12","48,384","3,324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","725,760","49,860"
"514","SHRINK","FI/17-146-LR03G07NC-4","'FI/17-146","88900","AMAZON BCS US LR03 (4SX9) MANU","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","1,693,440","22-DEC-17","0.0826","0.0682","FOB","USD","139,878","0","1,693,440","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32,175,360","2,194,360"
"515","SHRINK","FI/17-146-LR03G07NC-9","'FI/17-146","88830","AMAZON BASICS US LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","405,000","16-DEC-17","0.0915","0.0711","FOB","USD","37,058","0","405,000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,430,000","172,773"
"516","SHRINK","FI/17-149-LR03G07NC-1","'FI/17-149","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","60,000","30-JAN-18","0.0915","0.0711","FOB","USD","5,490","0","0","1","60,000","4,266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"517","SHRINK","FI/17-151-LR03G07NC-1","'FI/17-151","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","50,000","07-FEB-18","0.0915","0.0711","FOB","USD","4,575","0","0","2","0","0","50,000","3,555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"518","SHRINK","FI/17-152-LR03G07NC-1","'FI/17-152","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","70,000","07-FEB-18","0.0915","0.0711","FOB","USD","6,405","0","0","2","0","0","70,000","4,977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"519","SHRINK","FI/17-152-LR03G07NC-2","'FI/17-152","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","50,000","12-FEB-18","0.0915","0.0711","FOB","USD","4,575","0","0","2","0","0","50,000","3,555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"520","SHRINK","FI/17-153-LR03G07NC-1","'FI/17-153","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","50,000","07-FEB-18","0.0915","0.0711","FOB","USD","4,575","0","0","2","0","0","50,000","3,555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"521","SHRINK","FI/17-153-LR03G07NC-2","'FI/17-153","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","50,000","12-FEB-18","0.0915","0.0711","FOB","USD","4,575","0","0","2","0","0","50,000","3,555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522","SHRINK","FI/17-154-LR03G07NC-1","'FI/17-154","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","50,000","12-FEB-18","0.0915","0.0711","FOB","USD","4,575","0","0","2","0","0","50,000","3,555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523","SHRINK","FI/17-155-LR03G07NC-1","'FI/17-155","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","50,000","12-FEB-18","0.0915","0.0711","FOB","USD","4,575","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"524","SHRINK","FI/17-156-LR03C1-12","'FI/17-156","89700","FJ UNIVERSAL POWER EU LR03 2S","FDK CORPORATION","OVERSEAS - FJ EUROPE","LR03","C1","115,200","15-JAN-18","0.0762","0.0674","FOB","USD","8,778","0","0","1","115,200","7,764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525","SHRINK","FI/17-156-LR03C1-13","'FI/17-156","92090","FJ UNIVERSAL POWER EU LR03 8S","FDK CORPORATION","OVERSEAS - FJ EUROPE","LR03","C1","92,160","15-JAN-18","0.0847","0.077","FOB","USD","7,806","0","0","1","92,160","7,096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526","SHRINK","FI/17-156-LR6C1-10","'FI/17-156","87600","FJ UNIVERSAL POWER EU LR6 4S","FDK CORPORATION","OVERSEAS - FJ ASIA","LR6","C1","358,400","15-JAN-18","0.1047","0.0991","FOB","USD","37,524","0","0","1","358,400","35,517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527","SHRINK","FI/17-156-LR6C1-11","'FI/17-156","87690","FJ UNIVERSAL POWER EU LR6 8S","FDK CORPORATION","OVERSEAS - FJ EUROPE","LR6","C1","92,160","15-JAN-18","0.1147","0.1069","FOB","USD","10,571","0","0","1","92,160","9,852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"528","SHRINK","FI/17-157-LR03G07NC-1","'FI/17-157","88120","AMAZON BASICS US LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","345,600","19-FEB-18","0.1007","0.0762","FOB","USD","34,802","0","0","2","0","0","345,600","26,335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"529","SHRINK","FI/17-157-LR03G07NC-3","'FI/17-157","62900","AMAZON BASICS US LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","1,159,200","19-FEB-18","0.0907","0.0693","FOB","USD","105,139","0","0","2","0","0","1,159,200","80,333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"530","SHRINK","FI/17-157-LR03G07NC-6","'FI/17-157","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","5,951,232","30-JAN-18","0.0826","0.0687","FOB","USD","491,572","0","0","1","5,951,232","408,850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"531","SHRINK","FI/17-157-LR6G07NC-2","'FI/17-157","88110","AMAZON BASICS US LR6 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","399,360","19-FEB-18","0.1276","0.11","FOB","USD","50,958","379,392","0","2","19,968","2,196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"532","SHRINK","FI/17-157-LR6G07NC-4","'FI/17-157","88800","AMAZON BASICS US LR6 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","1,609,920","19-FEB-18","0.1083","0.1083","FOB","USD","174,354","524,160","0","2","0","0","1,085,760","117,588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533","SHRINK","FI/17-157-LR6G07NC-5","'FI/17-157","88680","AMAZON BASICS US LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","414,720","03-JAN-18","0.1071","0.1026","FOB","USD","44,417","414,720","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"534","SHRINK","FI/17-158-LR03G07NC-2","'FI/17-158","88892","AMAZON BASICS EU LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON EU","LR03","G07NC","539,136","31-JAN-18","0.0826","0.0687","FOB","USD","44,533","0","0","1","539,136","37,039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"535","SHRINK","FI/17-158-LR6G07NC-1","'FI/17-158","88682","AMAZON BASICS EU LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON EU","LR6","G07NC","715,392","24-JAN-18","0.1071","0.1026","FOB","USD","76,618","606,528","0","1","108,864","11,169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"536","SHRINK","FI/17-162-LR03G07NC-1","'FI/17-162","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","241,920","19-JAN-18","0.0826","0.0687","FOB","USD","19,983","0","0","1","241,920","16,620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"537","SHRINK","FI/17-163-LR03G07NC-2","'FI/17-163","62900","AMAZON BASICS US LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","806,400","26-MAR-18","0.0907","0.0693","FOB","USD","73,140","0","0","3","0","0","300,800","20,845","806,400","55,884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"538","SHRINK","FI/17-163-LR03G07NC-4","'FI/17-163","62900","AMAZON BASICS US LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","201,600","26-MAR-18","0.0907","0.0693","FOB","USD","18,285","0","0","3","0","0","0","0","134,400","9,314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"539","SHRINK","FI/17-163-LR6G07NC-1","'FI/17-163","88800","AMAZON BASICS US LR6 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","1,067,040","26-MAR-18","0.1083","0.1083","FOB","USD","115,560","0","0","3","0","0","515,520","55,831","1,067,040","115,560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"540","SHRINK","FI/17-163-LR6G07NC-3","'FI/17-163","88680","AMAZON BASICS US LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","311,040","26-MAR-18","0.1071","0.1026","FOB","USD","33,312","0","0","3","0","0","0","0","311,040","31,913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"541","SHRINK","FI/17-163-LR6G07NC-5","'FI/17-163","88680","AMAZON BASICS US LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","2,985,984","08-JAN-18","0.1071","0.1026","FOB","USD","319,799","1,721,088","0","1","1,264,896","129,778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"542","SHRINK","FI/17-164-LR6G07NC-1","'FI/17-164","88680","AMAZON BASICS US LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","995,328","30-JAN-18","0.1071","0.1026","FOB","USD","106,600","0","0","1","995,328","102,121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"543","SHRINK","FI/17-167-LR6G07NC-1","'FI/17-167","88683","AMAZON BASICS JP LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR6","G07NC","13,824","07-MAR-18","0.1071","0.1026","FOB","USD","1,481","0","0","3","0","0","13,824","1,418","13,824","1,418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"544","SHRINK","FI/17-168-LR6G07NC-1","'FI/17-168","88683","AMAZON BASICS JP LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR6","G07NC","55,296","12-MAR-18","0.1071","0.1026","FOB","USD","5,922","0","0","3","0","0","55,296","5,673","55,296","5,673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"545","SHRINK","FI/17-169-LR03G07NC-1","'FI/17-169","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","725,760","07-FEB-18","0.0826","0.0687","FOB","USD","59,948","0","0","2","7,712","530","718,048","49,330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"546","SHRINK","FI/17-170-LR03G07NC-3","'FI/17-170","88122","AMAZON BASICS EU LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON EU","LR03","G07NC","52,800","10-FEB-18","0.1007","0.0762","FOB","USD","5,317","0","0","2","0","0","52,800","4,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"547","SHRINK","FI/17-170-LR03G07NC-4","'FI/17-170","88832","AMAZON BASICS EU LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON EU","LR03","G07NC","280,000","10-FEB-18","0.0915","0.0711","FOB","USD","25,620","0","0","2","0","0","280,000","19,908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"548","SHRINK","FI/17-170-LR6G07NC-1","'FI/17-170","88802","AMAZON BASICS EU LR6 (4SX5)","FDK LANKA (PVT) LTD.","OVERSEAS - AMAZON EU","LR6","G07NC","798,720","10-FEB-18","0.1083","0.1083","FOB","USD","86,501","0","0","2","0","0","798,720","86,501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"549","SHRINK","FI/17-170-LR6G07NC-2","'FI/17-170","88682","AMAZON BASICS EU LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","2,426,112","10-FEB-18","0.1071","0.1026","FOB","USD","259,837","0","0","2","2,426,112","248,919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"550","SHRINK","FI/18-001-LR6G07NC-1","'FI/18-001","88680","AMAZON BASICS US LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","2,198,016","15-JAN-18","0.1071","0.1026","FOB","USD","235,408","0","0","1","2,198,016","225,516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"551","SHRINK","FI/18-001-LR6G07NC-2","'FI/18-001","88680","AMAZON BASICS US LR6 (4SX12)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR6","G07NC","2,198,016","22-JAN-18","0.1071","0.1026","FOB","USD","235,408","0","0","1","2,198,016","225,516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"552","SHRINK","FIAL17-053-LR03C1-1","'FIAL17-053","57326","FUJITSU G JE LR03 (2S)","FDK CORPORATION","OVERSEAS OEM - POWERTRONICS","LR03","C1","384,000","08-DEC-17","0.0762","0.069","FOB","USD","29,261","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,072,000","211,968"
"553","SHRINK","FIAL17-055VESTEL-LR03C1-1","'FIAL17-055VESTEL","95243","FUJITSU G LR03 2S EUN","FDK CORPORATION","OVERSEAS OEM - VESTEL","LR03","C1","153,600","08-DEC-17","0.0784","0.0695","FOB","USD","12,042","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307,200","21,350"
"554","SHRINK","FIAL17-058-LR03C1-1","'FIAL17-058","57326","FUJITSU G JE LR03 (2S)","FDK CORPORATION","OVERSEAS OEM - POWERTRONICS","LR03","C1","537,600","09-JAN-18","0.0762","0.069","FOB","USD","40,965","0","0","1","537,600","37,094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"555","SHRINK","FIAL17-059VESTEL-LR03C1-1","'FIAL17-059VESTEL","95243","FUJITSU G LR03 2S EUN","FDK CORPORATION","OVERSEAS OEM - VESTEL","LR03","C1","153,600","11-JAN-18","0.0784","0.0695","FOB","USD","12,042","0","0","1","153,600","10,675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"556","SHRINK","FIAL17-060VESTEL-LR03C1-1","'FIAL17-060VESTEL","95243","FUJITSU G LR03 2S EUN","FDK CORPORATION","OVERSEAS OEM - VESTEL","LR03","C1","153,600","18-JAN-18","0.0784","0.0695","FOB","USD","12,042","0","0","1","153,600","10,675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"557","SHRINK","FIAL17-061VESTEL-LR03C1-1","'FIAL17-061VESTEL","95243","FUJITSU G LR03 2S EUN","FDK CORPORATION","OVERSEAS OEM - VESTEL","LR03","C1","153,600","25-JAN-18","0.0784","0.0695","FOB","USD","12,042","0","0","1","153,600","10,675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"558","SHRINK","FIAL17-062-LR03C1-1","'FIAL17-062","89704","FJ UNIVERSAL POWER USA LR03 2S","FDK CORPORATION","OVERSEAS OEM - DOORI","LR03","C1","76,800","19-JAN-18","0.0762","0.0674","FOB","USD","5,852","0","0","1","76,800","5,176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"559","SHRINK","FIAL17-063-LR03C1-1","'FIAL17-063","57326","FUJITSU G JE LR03 (2S)","FDK CORPORATION","OVERSEAS OEM - POWERTRONICS","LR03","C1","384,000","09-MAR-18","0.0762","0.069","FOB","USD","29,261","0","0","3","0","0","91,200","6,293","384,000","26,496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"560","SHRINK","FIAL17-063-LR6C1-2","'FIAL17-063","69190","FJ LONGLIFE JEE LR6 2S","FDK CORPORATION","DOMESTIC OEM - FUJITSU GENERAL","LR6","C1","86,400","09-MAR-18","0.0937","0.0937","FOB","USD","8,096","0","0","3","0","0","86,400","8,096","86,400","8,096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"561","SHRINK","FIAL17-064-LR6C1-1","'FIAL17-064","69190","FJ LONGLIFE JEE LR6 2S","FDK CORPORATION","OVERSEAS OEM - SECURE METERS","LR6","C1","9,600","19-JAN-18","0.0937","0.0937","FOB","USD","900","0","0","1","9,600","900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"562","SHRINK","FIOS/17-020-LR03C1-1","'FIOS/17-020","12320","FJ LONGLIFE (DAIKIN) LR03 2S","FDK CORPORATION","DOMESTIC OEM - DAIKIN","LR03","C1","153,600","13-DEC-17","0.0847","0.0682","FOB","USD","13,010","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307,200","20,951"
"563","SHRINK","FIOS/17-020-LR03C1-2","'FIOS/17-020","12320","FJ LONGLIFE (DAIKIN) LR03 2S","FDK CORPORATION","DOMESTIC OEM - DAIKIN","LR03","C1","153,600","20-DEC-17","0.0847","0.0682","FOB","USD","13,010","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307,200","20,951"
"564","SHRINK","FIOS/17-022-LR03C1-1","'FIOS/17-022","12320","FJ LONGLIFE (DAIKIN) LR03 2S","FDK CORPORATION","DOMESTIC OEM - DAIKIN","LR03","C1","307,200","31-JAN-18","0.0847","0.0682","FOB","USD","26,020","0","0","1","307,200","20,951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"565","SHRINK","FIOS/17-023-LR03C1-1","'FIOS/17-023","12320","FJ LONGLIFE (DAIKIN) LR03 2S","FDK CORPORATION","DOMESTIC OEM - DAIKIN","LR03","C1","76,800","15-DEC-17","0.0847","0.0682","FOB","USD","6,505","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153,600","10,476"
"566","SHRINK","FIOS/17-024-LR03C1-1","'FIOS/17-024","12320","FJ LONGLIFE (DAIKIN) LR03 2S","FDK CORPORATION","DOMESTIC OEM - DAIKIN","LR03","C1","307,200","14-FEB-18","0.0847","0.0682","FOB","USD","26,020","0","0","2","0","0","307,200","20,951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"567","SHRINK","FIOS/17-025-LR03C1-1","'FIOS/17-025","66230","FUJITSU R-SPEC JEE LR03 (2S)","FDK CORPORATION","DOMESTIC OEM - RICHO","LR03","C1","2,400","11-JAN-18","0.0879","0.0688","FOB","USD","211","0","0","1","2,400","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"568","SHRINK","FITK/17-170-LR03C1-1","'FITK/17-170","90190","FUJITSU E1 LR03 2S","FDK CORPORATION","OVERSEAS OEM - RHYTHM","LR03","C1","10,000","05-DEC-17","0.085","0.0664","FOB","USD","850","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20,000","1,328"
"569","SHRINK","FITK/17-170-LR03C1-2","'FITK/17-170","90190","FUJITSU E1 LR03 2S","FDK CORPORATION","OVERSEAS OEM - RHYTHM","LR03","C1","30,000","05-DEC-17","0.085","0.0664","FOB","USD","2,550","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60,000","3,984"
